Time,BS2 Soil Moisture(RAW) (mV),Battery(RAW) (V ),Temperature(RAW) (degC ),AS4 Soil Moisture(RAW) (mV ),AS2 Soil Moisture(RAW) (mV ),BS4 Soil Moisture(RAW) (mV ),CS2 Soil Moisture(RAW) (mV ),CS4 Soil Moisture(RAW) (mV ),Flow A(TOT) (l ),Flow Total A(RAW) (l ),Flow B(TOT) (l ),Flow Total B(RAW) (l ),Flow C(TOT) (l ),Flow Total C(RAW) (l ),CT2 upper(RAW) (mV ),CT2 Upper Temperature (Deg C ),BT2 upper(RAW) (mV ),BT2 Upper Temperature (Deg C )
19/09/2014 06:15,115.63,9.71,16.5,134.23,131.75,82.15,154.69,174.995,0,808,0,614,0,156,1043.615,18.77324941,1087.79,17.61869398
19/09/2014 06:10,115.63,9.73,16.5,134.23,131.75,81.995,154.38,174.995,0,808,0,614,0,156,1043.46,18.77737769,1087.015,17.63858461
19/09/2014 06:05,115.63,9.71,16.7,134.075,131.595,82.15,152.365,177.32,0,808,0,614,0,156,1043.46,18.77737769,1086.395,17.65450669
19/09/2014 06:00,115.63,9.73,16.7,133.92,131.75,81.84,153.295,175.615,0,808,0,614,0,156,1043.46,18.77737769,1085.775,17.67043686
19/09/2014 05:55,115.94,9.73,16.7,133.92,131.75,81.84,152.21,177.63,0,808,0,614,0,156,1043.46,18.77737769,1085.155,17.68637515
19/09/2014 05:50,115.785,9.73,16.7,133.92,131.595,81.995,151.9,177.63,0,808,0,614,0,156,1043.46,18.77737769,1084.535,17.70232152
19/09/2014 05:45,115.94,9.73,16.7,133.765,131.44,81.84,153.915,176.235,0,808,0,614,0,156,1043.46,18.77737769,1083.915,17.71827603
19/09/2014 05:40,115.785,9.73,16.7,133.92,131.44,81.685,153.14,176.855,0,808,0,614,0,156,1043.46,18.77737769,1083.605,17.72625683
19/09/2014 05:35,115.785,9.73,16.7,133.61,131.595,81.53,154.225,174.685,0,808,0,614,0,156,1043.305,18.78150597,1083.14,17.73823106
19/09/2014 05:30,115.94,9.71,16.7,133.3,131.595,81.53,151.125,177.785,0,808,0,614,0,156,1043.305,18.78150597,1082.675,17.75020942
19/09/2014 05:25,115.785,9.71,16.7,133.455,131.44,81.53,153.915,174.53,0,808,0,614,0,156,1043.15,18.78563425,1081.9,17.77018477
19/09/2014 05:20,115.94,9.73,16.7,133.455,131.44,81.53,153.45,174.84,0,808,0,614,0,156,1043.15,18.78563425,1081.28,17.78617386
19/09/2014 05:15,115.94,9.71,16.7,133.145,131.285,81.065,150.35,177.63,0,808,0,614,0,156,1042.995,18.78976389,1080.505,17.80617157
19/09/2014 05:10,115.94,9.73,16.7,132.99,131.285,81.53,153.14,175.615,0,808,0,614,0,156,1042.685,18.79802483,1079.73,17.82618148
19/09/2014 05:05,116.095,9.73,16.7,132.99,131.285,81.065,150.195,178.25,0,808,0,614,0,156,1042.375,18.80628726,1078.8,17.85021207
19/09/2014 05:00,116.095,9.71,16.7,132.525,131.285,81.065,150.97,177.475,0,808,0,614,0,156,1042.065,18.81455256,1077.715,17.87826988
19/09/2014 04:55,116.095,9.71,16.7,132.68,131.285,80.91,149.265,178.095,0,808,0,614,0,156,1041.91,18.81868521,1076.63,17.90635249
19/09/2014 04:50,115.94,9.73,16.7,132.37,131.13,80.91,151.28,176.545,0,808,0,614,0,156,1041.755,18.82281948,1075.39,17.9384787
19/09/2014 04:45,116.095,9.73,16.7,132.215,130.975,81.065,151.745,174.995,0,808,0,614,0,156,1041.445,18.83108916,1074.15,17.97063799
19/09/2014 04:40,115.94,9.73,16.8,131.905,130.82,80.755,148.335,178.25,0,808,0,614,0,156,1041.29,18.835224,1073.065,17.99880451
19/09/2014 04:35,116.25,9.71,16.8,131.595,130.82,80.445,150.97,175.305,0,808,0,614,0,156,1040.98,18.84349763,1071.825,18.03102591
19/09/2014 04:30,116.25,9.73,16.9,131.44,130.665,80.6,148.955,178.095,0,808,0,614,0,156,1040.515,18.85591061,1070.585,18.06328063
19/09/2014 04:25,116.25,9.73,16.9,131.285,130.665,80.755,149.73,175.615,0,808,0,614,0,156,1040.205,18.86418904,1069.345,18.0955688
19/09/2014 04:20,116.25,9.73,16.9,131.13,130.665,80.445,150.04,175.46,0,808,0,614,0,156,1039.895,18.87246953,1068.26,18.12384925
19/09/2014 04:15,116.405,9.71,16.9,130.82,130.665,80.445,147.715,178.715,0,808,0,614,0,156,1039.585,18.88075237,1067.02,18.15620041
19/09/2014 04:10,116.25,9.73,16.9,130.665,130.51,80.445,149.265,177.01,0,808,0,614,0,156,1039.275,18.88903738,1065.78,18.18858526
19/09/2014 04:05,116.56,9.73,17.1,130.2,130.355,80.445,147.25,178.715,0,808,0,614,0,156,1039.12,18.893181,1064.54,18.22100385
19/09/2014 04:00,116.715,9.73,17.1,130.2,130.355,80.135,147.25,178.87,0,808,0,614,0,156,1038.81,18.90146834,1063.3,18.25345634
19/09/2014 03:55,116.715,9.71,17.1,130.045,130.355,80.135,148.025,177.01,0,808,0,614,0,156,1038.5,18.90975998,1062.06,18.28594276
19/09/2014 03:50,116.715,9.71,17.1,129.58,130.2,79.98,145.545,178.095,0,808,0,614,0,156,1038.345,18.9139058,1060.665,18.32253119
19/09/2014 03:45,117.025,9.73,17.2,129.425,130.045,79.825,147.095,177.475,0,808,0,614,0,156,1037.88,18.9263479,1059.115,18.36323538
19/09/2014 03:40,117.025,9.73,17.2,128.96,129.89,79.825,144.305,180.11,0,808,0,614,0,156,1037.57,18.93464433,1057.565,18.40399305
19/09/2014 03:35,117.645,9.71,17.2,128.805,129.58,79.825,146.01,178.715,0,808,0,614,0,156,1037.415,18.93879456,1056.015,18.44480412
19/09/2014 03:30,117.8,9.73,17.3,128.495,129.735,79.67,145.7,178.405,0,808,0,614,0,156,1037.105,18.94709501,1054.465,18.48566968
19/09/2014 03:25,117.8,9.73,17.3,128.34,129.425,79.515,142.135,180.885,0,808,0,614,0,156,1036.795,18.95539821,1053.225,18.5184008
19/09/2014 03:20,118.42,9.71,17.5,128.03,129.115,79.67,143.685,179.955,0,808,0,614,0,156,1036.64,18.95955065,1051.52,18.56346233
19/09/2014 03:15,118.42,9.71,17.5,127.41,128.96,79.36,143.22,178.56,0,808,0,614,0,156,1036.485,18.96370309,1049.97,18.60448499
19/09/2014 03:10,118.885,9.73,17.6,127.255,128.805,79.515,143.065,178.715,0,808,0,614,0,156,1036.175,18.97201085,1048.42,18.64556204
19/09/2014 03:05,119.35,9.73,17.6,126.945,128.34,79.36,142.755,179.025,0,808,0,614,0,156,1036.02,18.9761655,1047.025,18.68257842
19/09/2014 03:00,119.815,9.71,17.7,126.635,128.34,79.36,140.585,180.11,0,808,0,614,0,156,1036.02,18.9761655,1045.475,18.72375899
19/09/2014 02:55,120.435,9.71,17.7,126.48,127.72,79.205,139.19,181.505,0,808,0,614,0,156,1035.71,18.9844756,1044.08,18.76086988
19/09/2014 02:50,120.9,9.73,17.9,125.705,127.41,79.05,138.88,182.28,0,808,0,614,0,156,1035.71,18.9844756,1042.685,18.79802483
19/09/2014 02:45,121.365,9.73,17.9,125.55,127.1,78.74,138.415,183.365,0,808,0,614,0,156,1035.71,18.9844756,1041.29,18.835224
19/09/2014 02:40,121.83,9.73,18,125.24,126.635,78.74,137.64,181.505,0,808,0,614,0,156,1035.555,18.98863247,1040.05,18.86832826
19/09/2014 02:35,122.45,9.71,18,124.775,126.17,78.585,136.555,181.815,0,808,0,614,0,156,1035.555,18.98863247,1038.965,18.89732461
19/09/2014 02:30,122.605,9.71,18,124.31,125.705,78.585,136.245,182.28,0,808,0,614,0,156,1035.4,18.99278934,1037.57,18.93464433
19/09/2014 02:25,122.915,9.71,18,124,125.085,78.275,132.525,184.915,0,808,0,614,0,156,1035.4,18.99278934,1036.175,18.97201085
19/09/2014 02:20,122.605,9.71,18.1,123.38,124.155,78.275,132.215,186.155,0,808,0,614,0,156,1035.555,18.98863247,1034.625,19.01358127
19/09/2014 02:15,121.985,9.73,18.3,122.915,123.38,77.965,132.06,186.93,0,808,0,614,0,156,1035.4,18.99278934,1033.075,19.05520914
19/09/2014 02:10,119.815,9.71,18.3,121.52,121.365,77.965,130.51,185.69,0,808,0,614,0,156,1035.4,18.99278934,1031.525,19.09689219
19/09/2014 02:05,116.56,9.73,18.3,120.59,119.04,77.655,128.495,188.015,0,808,0,614,0,156,1035.4,18.99278934,1029.82,19.14281072
19/09/2014 02:00,114.545,9.71,18.4,119.505,116.56,77.345,128.65,187.085,0,808,0,614,0,156,1035.555,18.98863247,1027.96,19.19298152
19/09/2014 01:55,113.925,9.73,18.4,119.35,115.01,77.19,128.03,189.565,0,808,0,614,0,156,1035.4,18.99278934,1025.79,19.25161874
19/09/2014 01:50,112.995,9.71,18.5,119.04,113.46,77.035,124.465,191.89,0,808,0,614,0,156,1035.09,19.00110402,1023.62,19.31036773
19/09/2014 01:45,111.755,9.73,18.5,118.73,111.29,76.57,125.55,191.58,0,808,0,614,0,156,1034.625,19.01358127,1020.83,19.38607016
19/09/2014 01:40,111.135,9.71,18.5,118.575,108.965,76.57,121.985,194.99,0,808,0,614,0,156,1033.695,19.03855142,1017.265,19.48307419
19/09/2014 01:35,110.05,9.71,18.5,119.04,106.485,76.415,120.59,196.695,0,808,0,614,0,156,1031.525,19.09689219,1012.615,19.61006678
19/09/2014 01:30,108.965,9.73,18.7,120.745,104.005,76.88,120.28,198.245,0,808,0,614,0,156,1027.34,19.20972343,1007.19,19.75889964
19/09/2014 01:25,110.36,9.71,18.7,128.185,100.75,77.345,119.04,201.965,0,808,0,614,0,156,1021.915,19.35660812,1002.85,19.8784931
19/09/2014 01:20,102.61,9.71,18.8,151.59,94.86,77.81,115.785,205.995,0,808,0,614,0,156,1015.87,19.52111668,1001.455,19.91703495
19/09/2014 01:15,72.23,9.73,18.8,83.855,74.4,69.44,115.94,145.08,0,808,0,614,0,156,1015.25,19.53803966,1000.835,19.93418023
19/09/2014 01:10,70.215,9.73,18.8,82.77,70.215,68.82,116.56,145.39,0,808,0,614,0,156,1015.25,19.53803966,1000.37,19.94704473
19/09/2014 01:05,70.215,9.73,18.8,82.925,70.215,68.51,117.335,142.6,0,808,0,614,0,156,1015.25,19.53803966,999.905,19.95991637
19/09/2014 01:00,70.215,9.71,18.8,82.615,70.06,68.82,119.505,142.29,0,808,0,614,0,156,1015.25,19.53803966,999.44,19.97279295
19/09/2014 00:55,70.215,9.73,18.8,82.615,70.06,68.665,116.25,143.53,0,808,0,614,0,156,1015.25,19.53803966,998.975,19.98567448
19/09/2014 00:50,70.215,9.71,18.8,82.77,70.215,68.665,116.715,143.22,0,808,0,614,0,156,1015.25,19.53803966,998.355,20.00285872
19/09/2014 00:45,70.215,9.73,18.8,82.77,70.06,68.975,116.25,143.685,0,808,0,614,0,156,1015.25,19.53803966,997.735,20.02005274
19/09/2014 00:40,70.215,9.71,18.8,82.925,69.905,68.665,119.195,144.46,0,808,0,614,0,156,1015.25,19.53803966,997.115,20.03725654
19/09/2014 00:35,70.37,9.71,18.8,82.77,70.215,68.665,116.87,142.91,0,808,0,614,0,156,1015.25,19.53803966,996.495,20.05447014
19/09/2014 00:30,70.37,9.71,18.8,82.925,69.905,68.82,118.885,141.825,0,808,0,614,0,156,1015.25,19.53803966,996.03,20.06738614
19/09/2014 00:25,70.215,9.73,18.8,82.615,69.905,68.82,118.575,144.305,0,808,0,614,0,156,1015.25,19.53803966,995.41,20.08461695
19/09/2014 00:20,70.06,9.71,18.8,82.615,69.905,68.82,116.405,145.39,0,808,0,614,0,156,1015.25,19.53803966,994.635,20.10616986
19/09/2014 00:15,70.37,9.73,18.8,82.925,69.905,68.82,117.645,145.545,0,808,0,614,0,156,1015.095,19.54227133,993.705,20.13205217
19/09/2014 00:10,70.215,9.71,18.8,82.925,70.06,68.975,116.405,145.235,0,808,0,614,0,156,1014.94,19.5465041,992.775,20.15795827
19/09/2014 00:05,70.215,9.71,18.8,82.925,70.06,68.82,119.35,142.135,0,808,0,614,0,156,1014.785,19.55073808,992,20.17956283
19/09/2014 00:00,70.525,9.73,18.8,82.77,69.905,68.665,117.18,142.91,0,808,0,614,0,156,1014.785,19.55073808,991.225,20.20118217
18/09/2014 23:55,70.215,9.71,18.8,82.77,69.905,68.82,116.405,145.39,0,808,0,614,0,156,1014.63,19.55497206,990.45,20.22281872
18/09/2014 23:50,70.525,9.73,18.8,82.615,69.905,68.665,116.56,143.065,0,808,0,614,0,156,1014.475,19.55920603,989.365,20.25313411
18/09/2014 23:45,70.215,9.71,18.8,82.77,70.215,68.665,118.73,144.46,0,808,0,614,0,156,1014.165,19.56767758,988.28,20.28348147
18/09/2014 23:40,70.37,9.71,18.7,82.615,69.905,68.665,116.87,142.6,0,808,0,614,0,156,1013.855,19.57615019,986.885,20.32254329
18/09/2014 23:35,70.215,9.73,18.8,82.77,70.06,68.51,119.35,143.375,0,808,0,614,0,156,1013.545,19.58462652,985.49,20.36165701
18/09/2014 23:30,68.82,9.71,18.8,81.375,68.355,66.96,115.32,140.585,0,808,0,614,0,156,1013.235,19.59310376,983.94,20.40517485
18/09/2014 23:25,70.215,9.73,18.8,82.77,69.75,68.665,119.505,142.445,0,808,0,614,0,156,1012.77,19.60582583,982.39,20.44875735
18/09/2014 23:20,70.215,9.73,18.9,82.77,69.595,68.82,118.11,145.235,0,808,0,614,0,156,1012.46,19.61430944,980.995,20.48803472
18/09/2014 23:15,70.215,9.71,18.9,82.77,69.75,68.665,117.8,142.135,0,808,0,614,0,156,1011.995,19.6270393,979.445,20.53173692
18/09/2014 23:10,70.215,9.73,19.1,82.615,69.75,68.665,115.94,144.615,0,808,0,614,0,156,1011.685,19.63553004,977.585,20.58426377
18/09/2014 23:05,70.215,9.71,19.1,82.925,69.905,68.665,116.095,143.685,0,808,0,614,0,156,1011.375,19.64402127,975.725,20.63688277
18/09/2014 23:00,70.37,9.71,19.2,82.925,69.905,68.82,116.25,143.375,0,808,0,614,0,156,1010.91,19.6567648,974.02,20.68519761
18/09/2014 22:55,70.215,9.73,19.3,82.925,69.75,68.82,116.25,145.39,0,808,0,614,0,156,1010.6,19.66526286,972.625,20.72478693
18/09/2014 22:50,68.045,9.67,19.3,81.065,68.355,66.805,116.405,141.205,0,808,0,614,0,156,1010.445,19.66951315,971.23,20.76442788
18/09/2014 22:45,70.37,9.71,19.3,83.08,70.06,68.665,119.505,143.685,0,808,0,614,0,156,1010.29,19.67376344,969.835,20.80412082
18/09/2014 22:40,70.37,9.73,19.5,82.77,69.905,68.82,116.715,145.545,0,808,0,614,0,156,1010.135,19.67801373,968.595,20.83944864
18/09/2014 22:35,70.37,9.71,19.5,82.77,69.905,68.82,116.56,145.545,0,808,0,614,0,156,1009.825,19.68651895,967.51,20.87039511
18/09/2014 22:30,70.37,9.71,19.5,82.925,69.905,68.975,118.265,141.98,0,808,0,614,0,156,1009.515,19.69502432,966.58,20.89694627
18/09/2014 22:25,70.06,9.71,19.6,83.08,69.905,68.82,119.505,143.53,0,808,0,614,0,156,1009.36,19.69927931,965.34,20.93238402
18/09/2014 22:20,70.215,9.71,19.6,82.925,69.905,68.51,116.405,143.685,0,808,0,614,0,156,1009.205,19.70353429,964.255,20.96342604
18/09/2014 22:15,70.215,9.71,19.6,82.925,69.905,68.975,116.095,144.46,0,808,0,614,0,156,1008.895,19.71204451,963.015,20.99894293
18/09/2014 22:10,70.37,9.71,19.6,82.925,69.75,68.975,118.73,142.135,0,808,0,614,0,156,1008.585,19.72055917,961.465,21.04339867
18/09/2014 22:05,70.37,9.71,19.6,83.08,69.905,68.975,117.18,145.7,0,808,0,614,0,156,1008.12,19.73333391,960.07,21.08346455
18/09/2014 22:00,70.37,9.71,19.6,82.77,69.75,68.975,119.35,144.46,0,808,0,614,0,156,1007.655,19.74611351,958.52,21.12804766
18/09/2014 21:55,70.215,9.71,19.6,82.77,69.905,68.975,119.505,142.6,0,808,0,614,0,156,1007.19,19.75889964,956.815,21.17716494
18/09/2014 21:50,68.975,9.71,19.7,81.685,68.51,67.115,117.335,140.43,0,808,0,614,0,156,1006.725,19.77169116,954.955,21.23084024
18/09/2014 21:45,70.215,9.73,19.7,82.925,69.595,68.82,119.04,142.135,0,808,0,614,0,156,1006.26,19.78448756,953.25,21.28012738
18/09/2014 21:40,70.215,9.73,19.9,82.925,69.75,68.82,118.73,144.925,0,808,0,614,0,156,1005.64,19.80155797,951.235,21.33848245
18/09/2014 21:35,70.37,9.73,19.9,82.925,69.905,68.665,116.25,143.53,0,808,0,614,0,156,1005.175,19.81436648,949.22,21.39695148
18/09/2014 21:30,70.215,9.73,20,82.925,69.75,68.975,116.25,143.53,0,808,0,614,0,156,1004.555,19.83145377,947.05,21.46004815
18/09/2014 21:25,70.215,9.73,20.1,83.235,69.75,68.82,118.575,145.235,0,808,0,614,0,156,1003.935,19.84855066,945.19,21.51423786
18/09/2014 21:20,70.215,9.71,20.1,83.39,69.75,68.665,117.8,145.39,0,808,0,614,0,156,1003.315,19.86565722,943.175,21.57305525
18/09/2014 21:15,70.215,9.71,20.3,83.08,69.595,68.665,115.785,145.08,0,808,0,614,0,156,1002.695,19.88277345,941.005,21.63652812
18/09/2014 21:10,70.215,9.71,20.4,83.39,69.75,68.82,115.63,144.305,0,808,0,614,0,156,1002.075,19.89989934,938.99,21.69558983
18/09/2014 21:05,70.06,9.73,20.4,83.39,69.595,68.665,116.095,145.545,0,808,0,614,0,156,1001.455,19.91703495,936.975,21.75476883
18/09/2014 21:00,70.06,9.73,20.5,83.235,69.75,68.82,119.195,143.22,0,808,0,614,0,156,1000.835,19.93418023,934.805,21.81863438
18/09/2014 20:55,70.215,9.73,20.5,83.39,69.75,68.82,119.195,144.46,0,808,0,614,0,156,1000.215,19.95133524,932.79,21.87806128
18/09/2014 20:50,70.06,9.71,20.7,83.235,69.75,68.665,115.94,143.22,0,808,0,614,0,156,999.595,19.96849999,930.775,21.9376074
18/09/2014 20:45,70.06,9.73,20.8,83.235,69.595,68.975,115.63,145.235,0,808,0,614,0,156,998.82,19.98996984,928.605,22.00187122
18/09/2014 20:40,70.06,9.73,20.8,83.235,69.75,68.975,115.94,144.305,0,808,0,614,0,156,998.2,20.00715648,926.435,22.06627364
18/09/2014 20:35,70.06,9.73,20.9,83.39,69.905,68.82,119.505,143.685,0,808,0,614,0,156,997.425,20.02865309,924.42,22.12620382
18/09/2014 20:30,69.905,9.73,21.1,83.39,69.595,68.82,117.49,145.855,0,808,0,614,0,156,996.96,20.04155913,922.25,22.19087885
18/09/2014 20:25,70.06,9.73,21.2,83.235,69.595,68.82,115.94,145.39,0,808,0,614,0,156,996.185,20.06308014,920.08,22.25569924
18/09/2014 20:20,69.905,9.71,21.3,83.39,69.595,68.82,118.885,144.77,0,808,0,614,0,156,995.72,20.07600097,917.91,22.32066085
18/09/2014 20:15,70.215,9.71,21.3,83.39,69.595,68.82,118.885,142.6,0,808,0,614,0,156,994.945,20.09754646,915.74,22.38576842
18/09/2014 20:10,70.06,9.71,21.5,83.235,69.595,68.975,115.785,145.235,0,808,0,614,0,156,994.325,20.11479439,913.57,22.45101979
18/09/2014 20:05,69.905,9.73,21.6,83.235,69.595,68.82,117.18,142.6,0,808,0,614,0,156,993.705,20.13205217,911.245,22.52109324
18/09/2014 20:00,70.06,9.73,21.7,83.39,69.595,68.82,116.715,145.855,0,808,0,614,0,156,992.93,20.15363871,909.385,22.57727404
18/09/2014 19:55,69.905,9.71,21.9,83.235,69.595,68.82,118.885,145.235,0,808,0,614,0,156,992.31,20.17091884,907.06,22.64765218
18/09/2014 19:50,69.905,9.73,21.9,83.08,69.595,68.975,115.94,144.15,0,808,0,614,0,156,991.535,20.19253331,904.735,22.71820061
18/09/2014 19:45,69.905,9.71,22,82.925,69.285,68.975,117.18,142.755,0,808,0,614,0,156,990.76,20.21416258,902.565,22.78419921
18/09/2014 19:40,69.905,9.73,22.1,83.08,69.595,68.975,117.49,146.165,0,808,0,614,0,156,989.985,20.23580677,900.24,22.85507754
18/09/2014 19:35,69.75,9.73,22.3,82.925,69.285,68.975,117.49,146.165,0,808,0,614,0,156,989.365,20.25313411,898.07,22.92138845
18/09/2014 19:30,69.905,9.73,22.4,83.08,69.595,68.665,119.04,145.08,0,808,0,614,0,156,988.745,20.27047142,895.9,22.98784891
18/09/2014 19:25,69.905,9.73,22.5,83.235,69.595,69.13,116.095,145.545,0,808,0,614,0,156,987.97,20.29215785,893.73,23.05446259
18/09/2014 19:20,69.75,9.73,22.7,82.925,69.44,68.975,119.35,144.77,0,808,0,614,0,156,987.195,20.31385922,891.56,23.12122875
18/09/2014 19:15,69.75,9.73,22.8,83.08,69.285,68.975,118.73,142.755,0,808,0,614,0,156,986.575,20.33123145,889.39,23.18814844
18/09/2014 19:10,69.905,9.73,22.9,82.925,69.44,69.13,116.405,143.685,0,808,0,614,0,156,985.8,20.35296027,887.375,23.25042664
18/09/2014 19:05,69.905,9.73,23.1,83.235,69.595,68.82,118.73,145.7,0,808,0,614,0,156,985.18,20.37035506,885.36,23.31283987
18/09/2014 19:00,69.905,9.73,23.2,83.235,69.595,68.975,119.35,145.39,0,808,0,614,0,156,984.56,20.38775992,883.345,23.37538663
18/09/2014 18:55,69.595,9.73,23.2,83.08,69.44,68.82,118.42,146.01,0,808,0,614,0,156,983.94,20.40517485,881.485,23.43324232
18/09/2014 18:50,70.06,9.73,23.5,83.235,69.75,69.13,118.11,146.165,0,808,0,614,0,156,983.32,20.42259986,879.47,23.49604957
18/09/2014 18:45,69.75,9.73,23.5,82.925,69.44,69.13,119.35,143.53,0,808,0,614,0,156,982.545,20.4443959,877.3,23.5638427
18/09/2014 18:40,70.06,9.73,23.6,83.39,69.595,68.975,119.505,144.15,0,808,0,614,0,156,981.925,20.4618438,875.285,23.6269341
18/09/2014 18:35,69.905,9.73,23.7,83.235,69.595,68.975,116.095,143.995,0,808,0,614,0,156,981.305,20.47930184,873.115,23.69503548
18/09/2014 18:30,69.905,9.73,23.9,83.08,69.44,69.13,116.095,145.235,0,808,0,614,0,156,980.53,20.50113897,870.79,23.76817842
18/09/2014 18:25,69.75,9.73,24,83.08,69.595,69.285,119.97,144.77,0,808,0,614,0,156,979.755,20.52299128,868.465,23.84150681
18/09/2014 18:20,69.75,9.73,24.1,83.235,69.595,69.13,117.8,146.32,0,808,0,614,0,156,978.98,20.54485919,866.45,23.90521091
18/09/2014 18:15,69.75,9.73,24.3,83.39,69.44,69.13,116.715,144.925,0,808,0,614,0,156,978.36,20.56236562,864.125,23.97888958
18/09/2014 18:10,69.75,9.73,24.5,83.39,69.595,69.13,123.535,143.995,0,808,0,614,0,156,977.585,20.58426377,861.8,24.05275687
18/09/2014 18:05,69.905,9.73,24.7,83.39,69.595,69.13,122.915,146.165,0,808,0,614,0,156,976.81,20.60617721,859.63,24.12187357
18/09/2014 18:00,69.75,9.73,24.8,83.39,69.595,69.285,122.605,146.32,0,808,0,614,0,156,976.19,20.62371939,857.46,24.19115465
18/09/2014 17:55,69.595,9.73,24.9,83.545,69.75,69.285,124,145.08,0,808,0,614,0,156,975.415,20.64566094,855.6,24.25067268
18/09/2014 17:50,69.595,9.73,25.2,83.235,69.595,69.13,121.365,143.065,0,808,0,614,0,156,974.95,20.65883459,853.585,24.31529056
18/09/2014 17:45,69.595,9.73,25.3,83.235,69.44,69.285,122.915,146.32,0,808,0,614,0,156,974.175,20.6808018,851.725,24.37506671
18/09/2014 17:40,68.045,9.71,25.5,81.84,67.425,66.185,120.59,141.05,0,808,0,614,0,156,973.4,20.70278621,849.865,24.43496775
18/09/2014 17:35,69.905,9.73,25.6,83.545,69.44,69.13,123.69,144.46,0,808,0,614,0,156,972.625,20.72478693,847.695,24.50501017
18/09/2014 17:30,69.75,9.73,25.7,83.39,69.75,69.44,122.605,143.22,0,808,0,614,0,156,972.005,20.74239878,845.525,24.57522592
18/09/2014 17:25,69.595,9.73,25.9,83.235,69.595,69.285,121.52,146.475,0,808,0,614,0,156,971.23,20.76442788,843.2,24.65064839
18/09/2014 17:20,69.595,9.73,26.1,83.545,69.595,69.285,122.14,146.63,0,808,0,614,0,156,970.455,20.78647254,841.03,24.7212211
18/09/2014 17:15,69.44,9.73,26.3,83.08,69.44,69.285,120.28,143.84,0,808,0,614,0,156,969.68,20.80853539,839.015,24.7869119
18/09/2014 17:10,69.595,9.73,26.5,83.39,69.44,69.285,122.14,143.22,0,808,0,614,0,156,969.06,20.82619666,837,24.85275297
18/09/2014 17:05,69.595,9.73,26.8,83.39,69.595,69.44,122.14,146.785,0,808,0,614,0,156,968.44,20.84386836,834.83,24.92382876
18/09/2014 17:00,69.595,9.73,26.9,83.39,69.44,69.285,119.97,145.39,0,808,0,614,0,156,967.975,20.85712823,832.97,24.98489274
18/09/2014 16:55,69.44,9.73,27.2,83.39,69.595,69.285,121.055,146.475,0,808,0,614,0,156,967.51,20.87039511,831.11,25.04608787
18/09/2014 16:50,69.44,9.73,27.3,83.235,69.44,69.44,121.52,146.475,0,808,0,614,0,156,967.2,20.87924315,829.405,25.10229818
18/09/2014 16:45,69.595,9.75,27.6,83.545,69.595,69.44,123.69,146.165,0,808,0,614,0,156,967.045,20.88366803,828.01,25.14837292
18/09/2014 16:40,69.595,9.73,27.9,83.855,69.75,69.44,123.845,146.165,0,808,0,614,0,156,966.89,20.8880929,826.615,25.19452125
18/09/2014 16:35,69.595,9.73,28.1,83.7,69.595,69.44,123.69,146.785,0,808,0,614,0,156,966.89,20.8880929,825.685,25.22532811
18/09/2014 16:30,69.595,9.73,28.3,83.855,69.75,69.75,120.59,144.305,0,808,0,614,0,156,967.045,20.88366803,825.22,25.24074343
18/09/2014 16:25,69.595,9.73,28.5,83.855,69.905,69.44,120.28,144.77,0,808,0,614,0,156,967.355,20.87481828,824.91,25.25102705
18/09/2014 16:20,69.905,9.73,28.7,84.01,69.905,69.75,121.21,146.32,0,808,0,614,0,156,967.51,20.87039511,825.065,25.24588495
18/09/2014 16:15,69.595,9.73,28.7,83.855,69.905,69.75,121.83,146.785,0,808,0,614,0,156,967.665,20.86597282,825.065,25.24588495
18/09/2014 16:10,69.905,9.73,28.8,83.855,70.06,69.75,120.59,145.545,0,808,0,614,0,156,967.82,20.86155052,825.065,25.24588495
18/09/2014 16:05,69.905,9.75,28.9,84.165,69.75,69.75,124.155,145.39,0,808,0,614,0,156,967.82,20.86155052,824.91,25.25102705
18/09/2014 16:00,69.75,9.73,28.9,84.01,70.06,69.75,122.14,147.095,0,808,0,614,0,156,967.82,20.86155052,824.6,25.26131125
18/09/2014 15:55,69.75,9.73,29.2,83.855,69.75,69.75,120.9,145.7,0,808,0,614,0,156,967.665,20.86597282,824.135,25.27674819
18/09/2014 15:50,70.06,9.73,29.3,84.32,70.06,69.75,120.745,145.08,0,808,0,614,0,156,967.665,20.86597282,823.67,25.29219272
18/09/2014 15:45,70.06,9.75,29.5,84.32,70.215,69.75,121.83,146.63,0,808,0,614,0,156,967.51,20.87039511,823.36,25.30249171
18/09/2014 15:40,68.51,9.71,29.7,82.615,68.51,67.89,120.9,142.135,0,808,0,614,0,156,967.355,20.87481828,822.895,25.31795107
18/09/2014 15:35,70.215,9.73,29.9,84.165,70.37,69.905,121.675,146.785,0,808,0,614,0,156,966.89,20.8880929,821.965,25.3488928
18/09/2014 15:30,70.215,9.73,30.1,84.32,70.37,69.75,122.915,147.56,0,808,0,614,0,156,966.425,20.90137373,820.725,25.39020078
18/09/2014 15:25,70.37,9.73,30.4,84.475,70.215,69.905,121.985,143.995,0,808,0,614,0,156,965.805,20.91908993,819.33,25.43674429
18/09/2014 15:20,70.215,9.73,30.8,84.32,70.215,69.905,120.9,144.305,0,808,0,614,0,156,965.185,20.93681665,817.78,25.48854807
