Date,Time,Ave AirTemp (degC),Ave Humidity (%),Min WndSpd (m/s),Ave WndSpd (m/s),Max WndSpd (m/s),Ave WndDir (deg),Ave Sigma (deg),Total Rain (mm),Ave GSR (w/m²),Min Battery (V),Ave Battery (V),Max Battery (V),Ave DeltaT (degC)
05/09/2014,07:25:00,15.7,88.5,0.29,1.56,3.73,355,28.1,0,57,13.1,13.1,13.1,1.2
05/09/2014,07:30:00,15.6,88.7,0.44,2.01,3.87,342.7,25.9,0,65,13.1,13.1,13.2,1.1
05/09/2014,07:35:00,15.5,89.2,0.14,1.75,4.17,333.3,21,0,78,13.1,13.2,13.2,1.1
05/09/2014,07:40:00,15.5,89.2,0.44,1.82,3.28,333.4,21.1,0,82,13.2,13.2,13.3,1.1
05/09/2014,07:45:00,15.5,89.4,0.14,1.07,2.38,3,12.1,0,75,13.3,13.3,13.3,1.1
05/09/2014,07:50:00,15.6,89.4,0,0.93,2.68,325.8,14.2,0,62,13.3,13.3,13.3,1.1
05/09/2014,07:55:00,15.4,89.1,0.29,1.62,3.87,335.7,30.2,0,64,13.3,13.3,13.3,1.1
05/09/2014,08:00:00,15.3,89.3,0.14,1.62,3.87,337.5,17.4,0,70,13.3,13.3,13.3,1.1
05/09/2014,08:05:00,15.4,89.3,0.14,1.41,3.28,343.5,30.2,0,78,13.2,13.3,13.3,1.1
05/09/2014,08:10:00,15.4,89.2,0.14,1.43,3.58,325.2,22.7,0,60,13.3,13.3,13.3,1.1
05/09/2014,08:15:00,15.5,89.1,0,0.82,2.24,339.1,25,0,58,13.3,13.3,13.3,1.1
05/09/2014,08:20:00,15.6,88.6,0,0.77,2.68,338,22,0,77,13.3,13.3,13.3,1.1
05/09/2014,08:25:00,15.5,88.4,0.14,1.51,3.58,343.8,22.9,0,77,13.3,13.4,13.4,1.2
05/09/2014,08:30:00,15.5,88.5,0,0.81,2.68,334,36.6,0,79,13.4,13.4,13.4,1.2
05/09/2014,08:35:00,15.6,88.2,0,0.79,2.68,290.2,9.5,0,89,13.4,13.4,13.5,1.2
05/09/2014,08:40:00,15.8,87.6,0,0.89,2.68,301.9,28.5,0,96,13.5,13.5,13.5,1.3
05/09/2014,08:45:00,15.8,86.9,0,0.84,2.24,337,23.3,0,103,13.5,13.5,13.5,1.3
05/09/2014,08:50:00,15.9,86.3,0,0.61,1.63,332.4,14.3,0,115,13.5,13.6,13.6,1.4
05/09/2014,08:55:00,16,85.8,0,0.65,1.93,331.3,16.5,0,143,13.6,13.7,13.7,1.5
05/09/2014,09:00:00,16,85.3,0.14,1.35,2.83,341.7,18.6,0,149,13.7,13.7,13.7,1.5
05/09/2014,09:05:00,15.9,85,0,1.44,3.58,328.9,21.1,0,162,13.6,13.7,13.8,1.5
05/09/2014,09:10:00,16,84.3,0.14,1.36,2.53,330.7,33.9,0,171,13.8,13.8,13.8,1.6
05/09/2014,09:15:00,16.1,83.5,0,1.35,2.68,332.3,18.6,0,176,13.8,13.8,13.8,1.7
05/09/2014,09:20:00,16.2,83.2,0,0.9,2.68,331.6,13.6,0,182,13.8,13.8,13.8,1.7
05/09/2014,09:25:00,16.3,82.7,0.44,1.36,2.53,337.2,18.9,0,179,13.8,13.8,13.8,1.8
05/09/2014,09:30:00,16.4,82.3,0,0.91,1.93,322.5,6.2,0,156,13.8,13.8,13.8,1.8
05/09/2014,09:35:00,16.4,81.9,0.14,0.89,2.08,349.7,20.7,0,154,13.7,13.8,13.8,1.9
05/09/2014,09:40:00,16.4,81.8,0.14,1.08,2.24,333.9,19.5,0,185,13.8,13.8,13.8,1.9
05/09/2014,09:45:00,16.4,81.9,0,1.18,2.98,312.8,22.7,0,194,13.8,13.8,13.9,1.9
05/09/2014,09:50:00,16.6,81.4,0,0.66,2.08,301.5,23.3,0,192,13.8,13.9,13.9,2
05/09/2014,09:55:00,16.5,80.9,0.14,1.34,2.53,318,29.3,0,230,13.9,13.9,14,2
05/09/2014,10:00:00,16.7,79.9,0,1.02,2.53,304.7,22.2,0,271,13.9,13.9,14,2.1
05/09/2014,10:05:00,16.7,79.3,0.44,1.44,2.83,342,21.1,0,286,13.8,13.9,14,2.2
05/09/2014,10:10:00,16.9,78.7,0,0.75,2.08,328.7,22.1,0,277,13.9,13.9,13.9,2.3
05/09/2014,10:15:00,17.1,77.1,0.14,1.36,2.68,322.2,33.8,0,312,13.9,13.9,13.9,2.5
05/09/2014,10:20:00,17.1,76.9,0.14,1.35,3.13,299.9,23.6,0,396,13.9,13.9,13.9,2.5
05/09/2014,10:25:00,17.4,75.8,0,0.94,2.08,333.6,20.7,0,455,13.9,13.9,13.9,2.6
05/09/2014,10:30:00,17.4,74.9,0,1,2.68,358.7,26.4,0,508,13.9,13.9,13.9,2.7
