Time,BT4 lower(AVG) (degC),Internal Battery(RAW) (mV ),External Supply(RAW) (mV ),AT4 lower(AVG) (degC ),CT4 lower(AVG) (degC ),AT2 upper(AVG) (degC )
15/09/2014 7:30:00 AM,15.25,3397,13827,13.81,18.17,13.31
15/09/2014 7:15:00 AM,15.29,3394,13747,13.82,18.19,13.03
15/09/2014 7:00:00 AM,15.33,3397,13794,13.85,18.22,12.76
15/09/2014 6:45:00 AM,15.38,3397,13532,13.88,18.24,12.55
15/09/2014 6:30:00 AM,15.42,3395,13431,13.92,18.26,12.5
15/09/2014 6:15:00 AM,15.48,3395,13290,13.95,18.28,12.52
15/09/2014 6:00:00 AM,15.52,3397,13176,13.98,18.31,12.61
15/09/2014 5:45:00 AM,15.59,3397,13088,14.01,18.33,12.72
15/09/2014 5:30:00 AM,15.66,3394,13088,14.07,18.34,12.71
15/09/2014 5:15:00 AM,15.73,3395,13109,14.14,18.38,12.61
15/09/2014 5:00:00 AM,15.82,3395,13102,14.22,18.4,12.51
15/09/2014 4:45:00 AM,15.91,3394,13129,14.31,18.42,12.38
15/09/2014 4:30:00 AM,16,3395,13122,14.41,18.44,12.37
15/09/2014 4:15:00 AM,16.09,3395,13135,14.5,18.46,12.49
15/09/2014 4:00:00 AM,16.18,3395,13156,14.6,18.48,12.62
15/09/2014 3:45:00 AM,16.27,3395,13162,14.69,18.51,12.75
15/09/2014 3:30:00 AM,16.37,3388,13135,14.8,18.53,12.82
15/09/2014 3:15:00 AM,16.47,3397,13162,14.91,18.54,12.86
15/09/2014 3:00:00 AM,16.58,3395,13162,15.02,18.57,12.92
15/09/2014 2:45:00 AM,16.68,3395,13182,15.14,18.58,13.02
15/09/2014 2:30:00 AM,16.78,3395,13176,15.26,18.6,13.13
15/09/2014 2:15:00 AM,16.89,3397,13189,15.38,18.61,13.23
15/09/2014 2:00:00 AM,17,3395,13189,15.51,18.63,13.33
15/09/2014 1:45:00 AM,17.11,3397,13209,15.64,18.65,13.44
15/09/2014 1:30:00 AM,17.21,3397,13203,15.77,18.67,13.56
15/09/2014 1:15:00 AM,17.33,3395,13216,15.91,18.68,13.67
15/09/2014 1:00:00 AM,17.44,3395,13203,16.05,18.7,13.79
15/09/2014 12:45:00 AM,17.55,3397,13196,16.2,18.69,13.91
15/09/2014 12:30:00 AM,17.67,3395,13223,16.35,18.7,14.05
15/09/2014 12:15:00 AM,17.78,3391,13209,16.5,18.7,14.18
15/09/2014 12:00:00 AM,17.89,3397,13229,16.66,18.72,14.31
14/09/2014 11:45:00 PM,17.99,3395,13216,16.81,18.73,14.45
14/09/2014 11:30:00 PM,18.09,3395,13236,16.97,18.73,14.61
14/09/2014 11:15:00 PM,18.19,3397,13229,17.14,18.73,14.78
14/09/2014 11:00:00 PM,18.31,3394,13243,17.3,18.73,14.95
14/09/2014 10:45:00 PM,18.42,3397,13250,17.47,18.73,15.12
14/09/2014 10:30:00 PM,18.52,3397,13243,17.64,18.74,15.31
14/09/2014 10:15:00 PM,18.63,3397,13256,17.8,18.73,15.5
14/09/2014 10:00:00 PM,18.75,3397,13263,17.98,18.73,15.69
14/09/2014 9:45:00 PM,18.86,3397,13270,18.15,18.73,15.88
14/09/2014 9:30:00 PM,18.98,3397,13270,18.33,18.73,16.07
14/09/2014 9:15:00 PM,19.1,3397,13276,18.5,18.73,16.26
14/09/2014 9:00:00 PM,19.21,3397,13270,18.69,18.73,16.46
14/09/2014 8:45:00 PM,19.32,3397,13283,18.88,18.72,16.66
14/09/2014 8:30:00 PM,19.44,3395,13283,19.07,18.7,16.86
14/09/2014 8:15:00 PM,19.55,3398,13283,19.27,18.7,17.07
14/09/2014 8:00:00 PM,19.66,3391,13263,19.47,18.69,17.3
14/09/2014 7:45:00 PM,19.77,3397,13290,19.67,18.67,17.56
14/09/2014 7:30:00 PM,19.87,3397,13290,19.87,18.66,17.81
14/09/2014 7:15:00 PM,19.97,3398,13283,20.07,18.63,18.05
14/09/2014 7:00:00 PM,20.06,3397,13283,20.25,18.61,18.34
14/09/2014 6:45:00 PM,20.14,3398,13303,20.43,18.6,18.66
14/09/2014 6:30:00 PM,20.21,3398,13397,20.58,18.58,18.98
14/09/2014 6:15:00 PM,20.27,3398,13653,20.72,18.56,19.3
14/09/2014 6:00:00 PM,20.31,3398,13874,20.84,18.54,19.63
14/09/2014 5:45:00 PM,20.34,3398,14042,20.94,18.52,19.98
14/09/2014 5:30:00 PM,20.37,3398,14156,21.02,18.49,20.25
14/09/2014 5:15:00 PM,20.39,3399,14237,21.1,18.47,20.42
14/09/2014 5:00:00 PM,20.39,3399,14250,21.16,18.44,20.65
14/09/2014 4:45:00 PM,20.39,3399,14230,21.22,18.43,20.78
14/09/2014 4:30:00 PM,20.37,3399,14270,21.26,18.4,20.89
14/09/2014 4:15:00 PM,20.34,3398,14203,21.27,18.38,21.11
14/09/2014 4:00:00 PM,20.27,3398,14223,21.26,18.35,21.32
14/09/2014 3:45:00 PM,20.19,3398,14210,21.21,18.33,21.5
14/09/2014 3:30:00 PM,20.12,3399,14176,21.16,18.31,21.79
14/09/2014 3:15:00 PM,20.02,3399,14203,21.07,18.29,21.82
14/09/2014 3:00:00 PM,19.92,3398,14183,20.98,18.27,21.83
14/09/2014 2:45:00 PM,19.79,3399,14082,20.86,18.25,21.87
14/09/2014 2:30:00 PM,19.63,3399,14102,20.72,18.24,21.85
14/09/2014 2:15:00 PM,19.45,3399,14049,20.52,18.22,21.86
14/09/2014 2:00:00 PM,19.27,3399,14183,20.27,18.21,22.09
14/09/2014 1:45:00 PM,19.12,3399,14096,20.02,18.19,22.49
14/09/2014 1:30:00 PM,19.02,3398,14089,19.87,18.18,22.13
14/09/2014 1:15:00 PM,18.91,3399,14196,19.78,18.17,20.86
14/09/2014 1:00:00 PM,18.77,3398,14297,19.67,18.15,20.45
14/09/2014 12:45:00 PM,18.6,3399,14351,19.5,18.15,20.56
14/09/2014 12:30:00 PM,18.39,3399,14196,19.28,18.15,20.87
14/09/2014 12:15:00 PM,18.16,3398,14163,19.01,18.15,20.97
14/09/2014 12:00:00 PM,17.91,3398,14163,18.68,18.15,21.14
14/09/2014 11:45:00 AM,17.63,3399,14203,18.31,18.15,21.17
14/09/2014 11:30:00 AM,17.35,3399,14190,17.91,18.17,21.05
14/09/2014 11:15:00 AM,17.09,3399,14089,17.49,18.18,21.02
14/09/2014 11:00:00 AM,16.86,3394,14076,17.09,18.18,20.76
14/09/2014 10:45:00 AM,16.64,3399,14163,16.72,18.21,20.08
14/09/2014 10:30:00 AM,16.43,3399,14203,16.37,18.22,19.16
14/09/2014 10:15:00 AM,16.22,3398,14270,16.01,18.23,18.83
14/09/2014 10:00:00 AM,16.05,3391,14230,15.65,18.25,18.79
14/09/2014 9:45:00 AM,15.91,3398,14257,15.37,18.26,18.24
14/09/2014 9:30:00 AM,15.81,3397,14217,15.14,18.28,17.47
14/09/2014 9:15:00 AM,15.74,3395,14277,14.97,18.3,16.45
14/09/2014 9:00:00 AM,15.68,3395,14317,14.84,18.31,15.8
14/09/2014 8:45:00 AM,15.63,3397,14351,14.72,18.34,15.35
14/09/2014 8:30:00 AM,15.6,3397,14378,14.63,18.36,15
14/09/2014 8:15:00 AM,15.58,3398,14445,14.55,18.38,14.73
14/09/2014 8:00:00 AM,15.58,3397,14337,14.48,18.4,14.47
14/09/2014 7:45:00 AM,15.58,3397,14096,14.43,18.43,14.3
14/09/2014 7:30:00 AM,15.59,3392,14149,14.4,18.45,14.13
14/09/2014 7:15:00 AM,15.62,3397,14156,14.38,18.47,13.91
14/09/2014 7:00:00 AM,15.65,3397,14237,14.38,18.5,13.64
14/09/2014 6:45:00 AM,15.69,3397,13760,14.39,18.53,13.51
14/09/2014 6:30:00 AM,15.74,3394,13357,14.41,18.55,13.4
14/09/2014 6:15:00 AM,15.79,3395,13135,14.45,18.57,13.33
14/09/2014 6:00:00 AM,15.85,3397,13115,14.49,18.59,13.24
14/09/2014 5:45:00 AM,15.92,3395,13082,14.55,18.62,13.15
14/09/2014 5:30:00 AM,15.98,3395,13055,14.61,18.64,13.12
14/09/2014 5:15:00 AM,16.05,3397,13082,14.66,18.67,13.18
14/09/2014 5:00:00 AM,16.12,3397,13082,14.71,18.69,13.24
14/09/2014 4:45:00 AM,16.19,3395,13088,14.78,18.72,13.26
14/09/2014 4:30:00 AM,16.26,3397,13122,14.85,18.73,13.26
14/09/2014 4:15:00 AM,16.35,3397,13135,14.91,18.76,13.29
14/09/2014 4:00:00 AM,16.44,3395,13142,14.99,18.79,13.35
14/09/2014 3:45:00 AM,16.52,3397,13156,15.08,18.81,13.39
14/09/2014 3:30:00 AM,16.63,3395,13156,15.17,18.83,13.37
14/09/2014 3:15:00 AM,16.73,3391,13162,15.28,18.85,13.36
14/09/2014 3:00:00 AM,16.83,3397,13149,15.4,18.87,13.39
14/09/2014 2:45:00 AM,16.95,3397,13182,15.53,18.89,13.42
14/09/2014 2:30:00 AM,17.07,3395,13189,15.66,18.92,13.43
14/09/2014 2:15:00 AM,17.18,3397,13182,15.8,18.93,13.52
14/09/2014 2:00:00 AM,17.3,3395,13209,15.95,18.95,13.64
14/09/2014 1:45:00 AM,17.43,3397,13209,16.1,18.96,13.77
14/09/2014 1:30:00 AM,17.55,3395,13196,16.26,18.96,13.86
14/09/2014 1:15:00 AM,17.67,3397,13209,16.42,18.97,13.97
14/09/2014 1:00:00 AM,17.79,3397,13209,16.59,18.99,14.09
14/09/2014 12:45:00 AM,17.91,3395,13216,16.77,18.99,14.23
14/09/2014 12:30:00 AM,18.05,3397,13203,16.95,18.99,14.4
14/09/2014 12:15:00 AM,18.18,3398,13236,17.13,19.02,14.57
14/09/2014 12:00:00 AM,18.32,3395,13236,17.31,19.03,14.77
13/09/2014 11:45:00 PM,18.44,3397,13216,17.5,19.03,14.96
13/09/2014 11:30:00 PM,18.58,3397,13223,17.69,19.03,15.15
13/09/2014 11:15:00 PM,18.71,3397,13243,17.88,19.03,15.36
13/09/2014 11:00:00 PM,18.85,3397,13250,18.07,19.03,15.56
13/09/2014 10:45:00 PM,18.98,3397,13223,18.27,19.03,15.77
13/09/2014 10:30:00 PM,19.12,3397,13250,18.47,19.03,15.97
13/09/2014 10:15:00 PM,19.25,3388,13250,18.68,19.03,16.19
13/09/2014 10:00:00 PM,19.38,3354,13256,18.88,19.03,16.43
13/09/2014 9:45:00 PM,19.51,3397,13270,19.08,19.02,16.68
13/09/2014 9:30:00 PM,19.64,3397,13243,19.29,19,16.93
13/09/2014 9:15:00 PM,19.77,3397,13283,19.5,18.99,17.18
13/09/2014 9:00:00 PM,19.9,3397,13263,19.71,18.99,17.43
13/09/2014 8:45:00 PM,20.03,3397,13290,19.93,18.97,17.67
13/09/2014 8:30:00 PM,20.16,3398,13290,20.15,18.96,17.89
13/09/2014 8:15:00 PM,20.28,3397,13290,20.37,18.94,18.14
13/09/2014 8:00:00 PM,20.41,3398,13263,20.6,18.92,18.39
13/09/2014 7:45:00 PM,20.52,3398,13297,20.82,18.89,18.66
13/09/2014 7:30:00 PM,20.63,3393,13290,21.04,18.87,18.96
13/09/2014 7:15:00 PM,20.73,3398,13297,21.25,18.85,19.28
13/09/2014 7:00:00 PM,20.82,3398,13297,21.44,18.82,19.62
13/09/2014 6:45:00 PM,20.91,3397,13297,21.62,18.8,19.96
13/09/2014 6:30:00 PM,20.97,3398,13391,21.79,18.77,20.27
13/09/2014 6:15:00 PM,21.02,3398,13612,21.94,18.73,20.62
13/09/2014 6:00:00 PM,21.07,3398,13861,22.08,18.71,20.92
13/09/2014 5:45:00 PM,21.11,3399,14035,22.2,18.68,21.21
13/09/2014 5:30:00 PM,21.12,3399,14143,22.3,18.65,21.49
13/09/2014 5:15:00 PM,21.13,3399,14176,22.37,18.61,21.79
13/09/2014 5:00:00 PM,21.13,3399,14190,22.44,18.59,22.03
13/09/2014 4:45:00 PM,21.12,3399,14136,22.49,18.56,22.24
13/09/2014 4:30:00 PM,21.09,3399,14190,22.52,18.53,22.44
13/09/2014 4:15:00 PM,21.06,3399,14196,22.56,18.49,22.55
13/09/2014 4:00:00 PM,21.01,3399,14257,22.57,18.46,22.64
13/09/2014 3:45:00 PM,20.94,3399,14149,22.56,18.43,22.77
13/09/2014 3:30:00 PM,20.84,3399,14190,22.51,18.41,22.97
13/09/2014 3:15:00 PM,20.69,3399,14203,22.41,18.38,23.32
13/09/2014 3:00:00 PM,20.54,3399,14096,22.29,18.35,23.58
13/09/2014 2:45:00 PM,20.35,3393,14076,22.12,18.33,23.63
13/09/2014 2:30:00 PM,20.13,3400,14082,21.9,18.31,23.68
13/09/2014 2:15:00 PM,19.9,3400,14082,21.61,18.29,23.76
13/09/2014 2:00:00 PM,19.61,3400,14089,21.26,18.28,23.86
13/09/2014 1:45:00 PM,19.31,3399,14022,20.84,18.26,24.19
13/09/2014 1:30:00 PM,19.05,3400,14022,20.43,18.25,24.32
13/09/2014 1:15:00 PM,18.8,3395,14015,20.06,18.24,23.6
13/09/2014 1:00:00 PM,18.56,3399,14129,19.71,18.23,22.89
13/09/2014 12:45:00 PM,18.33,3399,14096,19.38,18.22,22.54
13/09/2014 12:30:00 PM,18.12,3399,14203,19.07,18.22,21.89
13/09/2014 12:15:00 PM,17.89,3399,14190,18.76,18.22,21.46
13/09/2014 12:00:00 PM,17.67,3399,14176,18.43,18.22,21.03
13/09/2014 11:45:00 AM,17.45,3398,14176,18.09,18.24,20.9
13/09/2014 11:30:00 AM,17.23,3393,14176,17.75,18.25,20.68
13/09/2014 11:15:00 AM,17.04,3399,14190,17.42,18.25,20.36
13/09/2014 11:00:00 AM,16.84,3399,14250,17.09,18.27,19.78
13/09/2014 10:45:00 AM,16.65,3392,14250,16.75,18.28,19.47
13/09/2014 10:30:00 AM,16.46,3393,14243,16.4,18.28,19.21
13/09/2014 10:15:00 AM,16.31,3398,14243,16.08,18.3,18.94
13/09/2014 10:00:00 AM,16.18,3398,14230,15.79,18.31,18.45
13/09/2014 9:45:00 AM,16.09,3398,14311,15.55,18.33,17.9
13/09/2014 9:30:00 AM,16.02,3398,14284,15.36,18.35,17.11
13/09/2014 9:15:00 AM,15.97,3398,14358,15.2,18.38,16.38
13/09/2014 9:00:00 AM,15.93,3397,14385,15.07,18.4,15.93
13/09/2014 8:45:00 AM,15.89,3398,14317,14.94,18.41,15.6
13/09/2014 8:30:00 AM,15.88,3397,14096,14.84,18.44,15.34
13/09/2014 8:15:00 AM,15.88,3395,14129,14.75,18.46,15.06
13/09/2014 8:00:00 AM,15.89,3397,14002,14.69,18.48,14.78
13/09/2014 7:45:00 AM,15.92,3397,14069,14.67,18.51,14.4
13/09/2014 7:30:00 AM,15.96,3395,14022,14.67,18.53,14.08
13/09/2014 7:15:00 AM,16.03,3397,13995,14.69,18.55,13.83
13/09/2014 7:00:00 AM,16.1,3398,13740,14.74,18.57,13.63
13/09/2014 6:45:00 AM,16.18,3397,13511,14.81,18.59,13.45
13/09/2014 6:30:00 AM,16.27,3391,13270,14.89,18.61,13.3
13/09/2014 6:15:00 AM,16.36,3395,13142,14.98,18.63,13.22
13/09/2014 6:00:00 AM,16.45,3395,13149,15.08,18.66,13.17
13/09/2014 5:45:00 AM,16.55,3397,13115,15.18,18.68,13.22
13/09/2014 5:30:00 AM,16.63,3394,13102,15.28,18.7,13.33
13/09/2014 5:15:00 AM,16.72,3395,13115,15.38,18.72,13.5
13/09/2014 5:00:00 AM,16.81,3397,13122,15.47,18.73,13.64
13/09/2014 4:45:00 AM,16.89,3397,13129,15.55,18.75,13.75
13/09/2014 4:30:00 AM,16.97,3395,13135,15.65,18.78,13.83
13/09/2014 4:15:00 AM,17.07,3397,13142,15.73,18.8,13.93
13/09/2014 4:00:00 AM,17.15,3397,13156,15.81,18.82,14.08
13/09/2014 3:45:00 AM,17.24,3395,13162,15.89,18.83,14.21
13/09/2014 3:30:00 AM,17.34,3397,13169,15.97,18.86,14.33
13/09/2014 3:15:00 AM,17.44,3397,13176,16.07,18.86,14.42
13/09/2014 3:00:00 AM,17.54,3397,13176,16.18,18.86,14.41
13/09/2014 2:45:00 AM,17.66,3394,13162,16.3,18.88,14.36
13/09/2014 2:30:00 AM,17.78,3397,13182,16.44,18.89,14.33
13/09/2014 2:15:00 AM,17.91,3395,13176,16.58,18.93,14.39
13/09/2014 2:00:00 AM,18.03,3397,13189,16.73,18.93,14.43
13/09/2014 1:45:00 AM,18.16,3397,13196,16.88,18.95,14.57
13/09/2014 1:30:00 AM,18.29,3397,13203,17.04,18.96,14.73
13/09/2014 1:15:00 AM,18.42,3397,13196,17.19,18.96,14.87
13/09/2014 1:00:00 AM,18.56,3397,13209,17.36,18.98,15.03
13/09/2014 12:45:00 AM,18.67,3397,13203,17.52,18.99,15.2
13/09/2014 12:30:00 AM,18.8,3397,13203,17.69,18.99,15.38
13/09/2014 12:15:00 AM,18.94,3395,13223,17.86,18.99,15.54
13/09/2014 12:00:00 AM,19.08,3397,13216,18.03,19,15.71
12/09/2014 11:45:00 PM,19.22,3397,13203,18.21,19.02,15.9
12/09/2014 11:30:00 PM,19.35,3398,13223,18.39,19.02,16.08
12/09/2014 11:15:00 PM,19.49,3389,13196,18.58,19.03,16.26
12/09/2014 11:00:00 PM,19.64,3397,13229,18.77,19.03,16.45
12/09/2014 10:45:00 PM,19.79,3321,13263,18.96,19.03,16.64
12/09/2014 10:30:00 PM,19.94,3397,13243,19.17,19.02,16.81
12/09/2014 10:15:00 PM,20.09,3398,13250,19.37,19.01,17
12/09/2014 10:00:00 PM,20.25,3397,13243,19.6,18.99,17.19
12/09/2014 9:45:00 PM,20.4,3398,13256,19.82,18.99,17.37
12/09/2014 9:30:00 PM,20.57,3398,13256,20.06,18.99,17.55
12/09/2014 9:15:00 PM,20.73,3398,13263,20.31,18.98,17.77
12/09/2014 9:00:00 PM,20.9,3397,13250,20.56,18.96,18
12/09/2014 8:45:00 PM,21.06,3398,13263,20.82,18.95,18.23
12/09/2014 8:30:00 PM,21.23,3398,13270,21.08,18.93,18.48
12/09/2014 8:15:00 PM,21.4,3397,13276,21.35,18.9,18.75
12/09/2014 8:00:00 PM,21.57,3398,13276,21.63,18.88,19.03
12/09/2014 7:45:00 PM,21.71,3398,13283,21.91,18.85,19.32
12/09/2014 7:30:00 PM,21.89,3398,13276,22.19,18.81,19.61
12/09/2014 7:15:00 PM,22.06,3398,13270,22.48,18.78,19.92
12/09/2014 7:00:00 PM,22.23,3398,13270,22.77,18.74,20.25
12/09/2014 6:45:00 PM,22.38,3398,13290,23.05,18.71,20.6
12/09/2014 6:30:00 PM,22.54,3399,13438,23.33,18.67,20.96
12/09/2014 6:15:00 PM,22.7,3399,13673,23.61,18.63,21.33
12/09/2014 6:00:00 PM,22.85,3399,13861,23.88,18.59,21.69
12/09/2014 5:45:00 PM,23.01,3399,14015,24.15,18.55,22.06
12/09/2014 5:30:00 PM,23.15,3399,14102,24.43,18.5,22.43
12/09/2014 5:15:00 PM,23.29,3399,14156,24.69,18.45,22.8
12/09/2014 5:00:00 PM,23.4,3399,14156,24.93,18.4,23.19
12/09/2014 4:45:00 PM,23.53,3399,14136,25.17,18.35,23.59
12/09/2014 4:30:00 PM,23.63,3400,14123,25.41,18.29,23.98
12/09/2014 4:15:00 PM,23.73,3400,14082,25.62,18.24,24.38
12/09/2014 4:00:00 PM,23.81,3402,14089,25.83,18.19,24.77
12/09/2014 3:45:00 PM,23.85,3400,14042,26.05,18.13,25.09
12/09/2014 3:30:00 PM,23.89,3402,13961,26.23,18.09,25.45
12/09/2014 3:15:00 PM,23.89,3403,13921,26.36,18.04,25.83
12/09/2014 3:00:00 PM,23.82,3402,13888,26.43,17.98,26.27
12/09/2014 2:45:00 PM,23.69,3402,13874,26.4,17.94,26.88
12/09/2014 2:30:00 PM,23.39,3400,13888,26.21,17.91,27.65
12/09/2014 2:15:00 PM,23.01,3403,13901,25.82,17.87,28.64
12/09/2014 2:00:00 PM,22.5,3402,13888,25.31,17.84,29.8
12/09/2014 1:45:00 PM,21.93,3403,13894,24.71,17.81,30.06
12/09/2014 1:30:00 PM,21.3,3402,13881,24.01,17.8,29.77
12/09/2014 1:15:00 PM,20.69,3403,13847,23.23,17.77,29.76
12/09/2014 1:00:00 PM,20.13,3402,13874,22.43,17.76,29.27
12/09/2014 12:45:00 PM,19.56,3403,13888,21.62,17.74,28.75
12/09/2014 12:30:00 PM,19.02,3400,13881,20.82,17.74,27.79
12/09/2014 12:15:00 PM,18.53,3400,13935,20.07,17.73,26.82
12/09/2014 12:00:00 PM,18.06,3400,13982,19.32,17.72,25.88
12/09/2014 11:45:00 AM,17.65,3400,13961,18.63,17.72,24.87
12/09/2014 11:30:00 AM,17.29,3395,13961,18.03,17.74,24.09
12/09/2014 11:15:00 AM,16.98,3399,14035,17.51,17.74,22.63
12/09/2014 11:00:00 AM,16.71,3399,14055,17.05,17.74,21.35
12/09/2014 10:45:00 AM,16.48,3398,14082,16.64,17.75,20.79
12/09/2014 10:30:00 AM,16.3,3399,14102,16.29,17.76,19.65
12/09/2014 10:15:00 AM,16.13,3398,14217,15.99,17.77,18.84
12/09/2014 10:00:00 AM,15.98,3398,14230,15.72,17.78,18.18
12/09/2014 9:45:00 AM,15.86,3399,14304,15.48,17.8,17.51
12/09/2014 9:30:00 AM,15.75,3398,14304,15.27,17.8,17.12
12/09/2014 9:15:00 AM,15.68,3397,14284,15.1,17.83,16.63
12/09/2014 9:00:00 AM,15.62,3398,14358,14.97,17.84,16.05
12/09/2014 8:45:00 AM,15.59,3398,14351,14.86,17.86,15.47
12/09/2014 8:30:00 AM,15.57,3397,14418,14.78,17.87,15.15
12/09/2014 8:15:00 AM,15.56,3398,14438,14.72,17.89,14.87
12/09/2014 8:00:00 AM,15.57,3397,14183,14.68,17.9,14.56
12/09/2014 7:45:00 AM,15.6,3397,14344,14.66,17.92,14.27
12/09/2014 7:30:00 AM,15.63,3395,13968,14.67,17.94,14.07
12/09/2014 7:15:00 AM,15.67,3394,13961,14.69,17.96,13.84
12/09/2014 7:00:00 AM,15.73,3395,13706,14.75,17.96,13.64
12/09/2014 6:45:00 AM,15.79,3397,13297,14.82,17.98,13.49
12/09/2014 6:30:00 AM,15.85,3397,13283,14.89,18.01,13.36
12/09/2014 6:15:00 AM,15.9,3395,13162,14.97,18.03,13.34
12/09/2014 6:00:00 AM,15.96,3395,13122,15.05,18.04,13.39
12/09/2014 5:45:00 AM,16.01,3397,13095,15.11,18.05,13.52
12/09/2014 5:30:00 AM,16.06,3395,13095,15.17,18.06,13.66
12/09/2014 5:15:00 AM,16.11,3395,13102,15.22,18.08,13.82
12/09/2014 5:00:00 AM,16.16,3397,13109,15.28,18.09,13.95
12/09/2014 4:45:00 AM,16.22,3397,13129,15.34,18.1,14.01
12/09/2014 4:30:00 AM,16.29,3394,13135,15.42,18.12,14.01
12/09/2014 4:15:00 AM,16.36,3397,13142,15.5,18.12,13.99
12/09/2014 4:00:00 AM,16.44,3397,13149,15.61,18.14,13.94
12/09/2014 3:45:00 AM,16.52,3397,13162,15.73,18.15,13.88
12/09/2014 3:30:00 AM,16.6,3395,13169,15.86,18.15,13.86
12/09/2014 3:15:00 AM,16.67,3395,13156,15.98,18.17,13.96
12/09/2014 3:00:00 AM,16.74,3397,13189,16.1,18.18,14.13
12/09/2014 2:45:00 AM,16.81,3397,13189,16.21,18.18,14.3
12/09/2014 2:30:00 AM,16.86,3395,13203,16.31,18.21,14.51
12/09/2014 2:15:00 AM,16.92,3395,13209,16.39,18.21,14.75
12/09/2014 2:00:00 AM,16.97,3397,13216,16.47,18.22,14.97
12/09/2014 1:45:00 AM,17.03,3395,13223,16.54,18.22,15.15
12/09/2014 1:30:00 AM,17.07,3397,13223,16.61,18.22,15.31
12/09/2014 1:15:00 AM,17.12,3397,13229,16.67,18.24,15.43
12/09/2014 1:00:00 AM,17.17,3397,13236,16.73,18.24,15.5
12/09/2014 12:45:00 AM,17.21,3397,13236,16.79,18.25,15.58
12/09/2014 12:30:00 AM,17.26,3397,13243,16.86,18.25,15.65
12/09/2014 12:15:00 AM,17.31,3397,13250,16.92,18.25,15.72
12/09/2014 12:00:00 AM,17.36,3392,13236,17,18.25,15.78
11/09/2014 11:45:00 PM,17.41,3397,13263,17.07,18.26,15.85
11/09/2014 11:30:00 PM,17.46,3397,13256,17.14,18.26,15.91
11/09/2014 11:15:00 PM,17.5,3395,13263,17.21,18.25,15.97
11/09/2014 11:00:00 PM,17.56,3397,13270,17.29,18.25,16.04
11/09/2014 10:45:00 PM,17.61,3397,13276,17.38,18.25,16.11
11/09/2014 10:30:00 PM,17.66,3395,13270,17.47,18.24,16.18
11/09/2014 10:15:00 PM,17.69,3397,13283,17.56,18.24,16.25
11/09/2014 10:00:00 PM,17.73,3398,13283,17.66,18.24,16.32
11/09/2014 9:45:00 PM,17.78,3395,13290,17.75,18.22,16.4
11/09/2014 9:30:00 PM,17.83,3398,13276,17.86,18.22,16.49
11/09/2014 9:15:00 PM,17.86,3397,13297,17.96,18.22,16.58
11/09/2014 9:00:00 PM,17.9,3394,13297,18.05,18.22,16.75
11/09/2014 8:45:00 PM,17.92,3397,13297,18.12,18.21,16.99
11/09/2014 8:30:00 PM,17.95,3395,13297,18.21,18.18,17.15
11/09/2014 8:15:00 PM,17.96,3397,13297,18.28,18.18,17.27
11/09/2014 8:00:00 PM,17.99,3397,13310,18.36,18.17,17.39
11/09/2014 7:45:00 PM,18.02,3393,13297,18.44,18.15,17.49
11/09/2014 7:30:00 PM,18.03,3397,13303,18.51,18.15,17.6
11/09/2014 7:15:00 PM,18.04,3397,13303,18.58,18.13,17.71
11/09/2014 7:00:00 PM,18.05,3397,13297,18.64,18.12,17.83
11/09/2014 6:45:00 PM,18.04,3397,13317,18.7,18.11,17.97
11/09/2014 6:30:00 PM,18.03,3393,13344,18.74,18.09,18.12
11/09/2014 6:15:00 PM,18.01,3398,13525,18.76,18.09,18.28
11/09/2014 6:00:00 PM,17.98,3397,13767,18.79,18.08,18.43
11/09/2014 5:45:00 PM,17.95,3397,13968,18.79,18.06,18.57
11/09/2014 5:30:00 PM,17.91,3398,14136,18.77,18.05,18.7
11/09/2014 5:15:00 PM,17.86,3398,14243,18.75,18.03,18.8
11/09/2014 5:00:00 PM,17.8,3399,14250,18.72,18.02,18.85
11/09/2014 4:45:00 PM,17.74,3398,14277,18.68,18,18.9
11/09/2014 4:30:00 PM,17.67,3398,14257,18.61,17.99,19
11/09/2014 4:15:00 PM,17.58,3398,14257,18.54,17.97,19.1
11/09/2014 4:00:00 PM,17.5,3398,14270,18.45,17.97,19.1
11/09/2014 3:45:00 PM,17.42,3398,14290,18.36,17.97,19.07
11/09/2014 3:30:00 PM,17.32,3398,14297,18.26,17.96,19.03
11/09/2014 3:15:00 PM,17.23,3398,14270,18.15,17.96,19.05
11/09/2014 3:00:00 PM,17.13,3398,14230,18.04,17.96,19
11/09/2014 2:45:00 PM,17.04,3398,14270,17.93,17.95,18.9
11/09/2014 2:30:00 PM,16.93,3398,14297,17.82,17.93,18.8
11/09/2014 2:15:00 PM,16.83,3398,14337,17.71,17.93,18.67
11/09/2014 2:00:00 PM,16.71,3398,14311,17.58,17.93,18.56
11/09/2014 1:45:00 PM,16.61,3398,14324,17.45,17.93,18.51
11/09/2014 1:30:00 PM,16.47,3398,14284,17.29,17.93,18.48
11/09/2014 1:15:00 PM,16.32,3398,14311,17.11,17.93,18.45
11/09/2014 1:00:00 PM,16.16,3398,14311,16.9,17.93,18.43
11/09/2014 12:45:00 PM,15.99,3398,14317,16.67,17.95,18.43
11/09/2014 12:30:00 PM,15.8,3399,14264,16.4,17.96,18.42
11/09/2014 12:15:00 PM,15.6,3398,14284,16.09,17.96,18.41
